Create Custom Groups with Admin Equal Privileges,"equest Details
Customer would like to have the ability to create groups with the same privileges as the Administrators group.
Use Case
Integration. For example, integrating Signavio with 3rd party tools for Identity and Access Management. Customers use specific naming convention for their roles/groups in third party tools.
Pain Points (Please be detailed)
It's not possible to create a group with the same accesses as the Administrators group neither to change the Administrators group name. Without this ability, roles might have different names between different tools (Signavio and 3rd party). Currently, no workaround available.
Benefits (Please justify the request)
The desired outcome would be to have the ability to change the Administrators group name or be able to create groups with the same access rights as the Administrators group. This would help for integration with third party tools as customers might use different roles names in different tools.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTplYWJiY2YxMy1iMGYzLTQyYmItOWY4Mi03YTFiYjQzN2ViNmM=
granular admin rights for user management,As a customer of Signavio I want to be able to separate specific admin functionalities to separate groups of users. So that I can have some admins that are responsible for user management and group management and some admins that are responsible for tool configurations,https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
granular admin rights for user management,"only full workspace administrators have the ability to delete users and manage detailed permissions.
This limitation poses a security risk and makes the user management process less efficient.
What the customer is requesting is the implementation of enhanced administrative rights that would enable the creation of administrative roles with specific responsibilities, particularly for user management tasks such as creating, modifying, and deleting user accounts, as well as managing their permissions.

Use Case
The feature is intended for use by designated administrators within our organization who are responsible for user management.
It will be used to streamline the process of onboarding and off-boarding users, managing their roles and permissions, and ensuring that access rights are correctly assigned and revoked when necessary.
The impact of this feature would be a more secure and efficient user management process, leading to cost savings, simplified workflows, and fewer clicks.
Pain Points (Please be detailed)
The problem is that without granular administrative rights, only full administrators can manage user accounts, which can lead to bottlenecks and potential security risks.
For example, if a user needs to be off-boarded quickly, the process may be delayed if a full administrator is not available.
This impacts our ability to manage projects and engagements effectively, as timely access to the system is crucial.
Currently, without this feature, we are facing inefficiencies and potential security vulnerabilities.
The lack of specific administrative roles means that we have to grant broader access than necessary, which is not in line with the principle of least privilege.
Our workaround involves manual coordination and communication, which is time-consuming and prone to error.
Benefits (Please justify the request)
The desired outcome is a more secure and efficient administrative process within SAP Signavio. By implementing enhanced administrative rights for specific user management tasks, we can ensure that the right people have the right access at the right time.
This will improve the user experience by enabling faster response times for access requests and changes, and it will also benefit other users by providing a more secure and well-managed system environment.
Overall, this feature would contribute to better governance, reduced risk, and improved operational efficiency.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Possibility for the tenant owner to unlock user account themselves
At the moment, only support can unlock user accounts for customers",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Customer explicitly asking for an option available to Administrators to unlock user accounts themselves, after users entered a wrong password too many times.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"They wish that Administrators are able to Unlock Accounts
 
Of users that too often entered the passwords wrong of their workspace.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Use Case
What does the customer want the feature for? For admins
How will it be used? To make unlocking accounts on a workspace easier and less time consuming
What is the impact? Less time consumed
Pain Points (Please be detailed)
What is the problem? Customers need to open tickets to get their accounts unlocked
Does this impact customer projects/ engagements? Yes as they have to wait for sap support to be available to unlock the account
Without the feature, what would the customer be facing? Wait times
How is the customer dealing with the problem today? Is there a workaround?
Customer has to wait for supports help
Benefits (Please justify the request)
What should be the desired outcome? That admins of a workspace can unlock a user account
How does this impact the user experience? It benefits all users as they only need an administrator to unlock their account, not wait for SAP support after opening a ticket",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Use Case
• The customer wants their admins to have the ability to unlock user accounts which have become locked. This avoids the need to create support cases and gives their admins greater control.
• This would allow them to save time and continue working quicker as they avoid needing to contact support.
• This feature would only allow ADMINS to unlock user accounts.
Pain Points (Please be detailed)
• The customer's work is impacted as they cannot login and instead have to wait for support to answer their request.
• This can have a knock on effect if the customer is doing projects etc.
• Without the feature the customer will be relying on customer support to handle their request.
• There is no workaround.
Benefits (Please justify the request)
• Admins in the workspace should have the ability to unlock user accounts related to their companies workspace.
• This would have great benefits for all companies using the Signavio solution as a whole.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Pain Points (Please be detailed)


What is the problem? Please
explain in reproducible steps.
Customer has to open
a case with support and wait for the account to be unlocked


Does this impact customer
projects/ engagements?
Yes


Without the feature, what
would the customer be facing?
Customer has to wait
for their case to be picked up by a support agent and the account to be
unlocked


How is the customer dealing
with the problem today? Is there a workaround?
Customer has to wait
for support
 
Benefits (Please justify the request)


What should be the desired
outcome?
Less cases needing
to be opened and better user management for admins


How does this impact the user
experience? Is it also beneficial for other users?",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Pain Points (Please be detailed)
• What is the problem? Please explain in reproducible steps.
Customer has to open a case with support and wait for the account to be unlocked
• Does this impact customer projects/ engagements?
Yes
• Without the feature, what would the customer be facing?
Customer has to wait for their case to be picked up by a support agent and the account to be unlocked
• How is the customer dealing with the problem today? Is there a workaround?
Customer has to wait for support
Benefits (Please justify the request)
• What should be the desired outcome?
Less cases needing to be opened and better user management for admins
• How does this impact the user experience? Is it also beneficial for other users?
It's frustrating for users having to open cases and wait for support to unlock the account",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Request Details
• The user account has become locked and the user is unable to reset their password without creating a support case asking for it to be unlocked.
• The user would like to have the ability to unlock user accounts to bypass the need for opening support cases, allowing their admins to unlock accounts.
Use Case
• The customer wants their admins to have the ability to unlock user accounts which have become locked. This avoids the need to create support cases and gives their admins greater control.
• This would allow them to save time and continue working quicker as they avoid needing to contact support.
• This feature would only allow ADMINS to unlock user accounts.
Pain Points (Please be detailed)
• The customer's work is impacted as they cannot login and instead have to wait for support to answer their request.
• This can have a knock on effect if the customer is doing projects etc.
• Without the feature the customer will be relying on customer support to handle their request.
• There is no workaround.
Benefits (Please justify the request)
• Admins in the workspace should have the ability to unlock user accounts related to their companies workspace.
This would have great benefits for all companies using the Signavio solution as a whole.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Use Case
The customer wants their admins to have the ability to unlock user accounts which have become locked. This avoids the need to create support cases and gives their admins greater control.
This would allow them to save time and continue working quicker as they avoid needing to contact support.
This feature would only allow ADMINS to unlock user accounts.
Pain Points (Please be detailed)
The customer's work is impacted as they cannot login and instead have to wait for support to answer their request.
This can have a knock on effect if the customer is doing projects etc.
Without the feature the customer will be relying on customer support to handle their request.
There is no workaround.
Benefits (Please justify the request)
Admins in the workspace should have the ability to unlock user accounts related to their companies workspace.
This would have great benefits for all companies using the Signavio solution as a whole.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Time-consuming process: Creating a Support case to unlock an account can take a significant amount of time, especially if there is a backlog of cases. This can lead to delays in the user being able to access their account and continue their work.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Time-consuming process: Creating a Support case to unlock an account can take a significant amount of time, especially if there is a backlog of cases. This can lead to delays in the user being able to access their account and continue their",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
Admins able to unlock user accounts,"Time-consuming process: Creating a Support case to unlock an account can take a significant amount of time, especially if there is a backlog of cases. This can lead to delays in the user being able to access their account and continue their work.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpjNjg0ZTdkNS1kYmQ0LTQwYmUtYTY5OC05ZTk3MjVmYjUxMDQ=
See dependant processes when deleting user,"Request Details
In Process Governance, when users are removed, in some cases we receive the information that the users need to be replaced (e.g. because they were responsible for workflows or reports or tasks) as owners.
However, you only receive this information after you have already deleted the user in user management.
We would like to find out afterwards what are actually the tasks assigned to deleted users that requires a replacement user.
Use Case
Customer deleted some users recently and they do not know with whom they should be replaced with.

Pain Points (Please be detailed)
Would it be possible to generate a report showing the following:
The number of users deleted for a selected?
Which groups in PG they were assigned to?
Which Workflows they were asigned to?
The proposed report is not yet available in process governance.
Benefits (Please justify the request)
This would be beneficial for customers as there is no way to currently tell which tasks or workflows are assigned to the recently deleted (soft deleted) users. Customer does not know who should be the replacement user of the deleted user, because no reports can be generated to show the required information (tasks,workflows of deleted users).",https://signavio.productboard.com/detail/MTpQbUVudGl0eToxZThkMzFkYS0xMDk0LTRjYzEtYmE4MS1mNWZmYTU4ZGY0ZTI=
Admin activity report,"please include screenshots at the end with text reference & make sure you assigned the title, product tag, company & priority of your note---
Request Details:
What is the situation?
Customer thinks that the capability of User Access Report and The
notification and activity feed (signavio.com) are not sufficient to use SAP Signavio service to comply with their operation policy.
What is the customer requesting?
Fujitsu IT team have to check what administrator did
regarding user/user group’s creation, update, deletion for Fujitsu’s
security compliance check.
Use Case:
What does the customer want this feature for? --> For their internal security compliance check
How will they use this? --> Check what administrator did in process manager in terms of user / user group creation/update operation.
What is the impact? --> They will terminate the Signavio contract if SAP signavio provide such capablity.
Pain Points:
Please be detailed.
What is the problem? --> Current Signavio capablity does not meet Fujitsu's security policy.
Does this impact customer projects/engagements? --> Yes, and show stopper to adopt the Signavio solution in their organization.
Without the feature what issues would the customer be facing? --> IT member cannot comply with their security policy.
How is the customer dealing with the problem today? Is there a workaround? --> To request Audit Log via customer support. However, the provided log's quality and lead time also don't meet Fujitsu's security operation criteria.
Benefits:
Please justify this request.
What would be the desired outcome? --> Provide admin user activity report capablity.
*Why/ How does this improve the users experience? * --> They will be able to roll out Signavio to entire organizaiton (i.e. other LoBs).
Screenshots:",https://signavio.productboard.com/detail/MTpQbUVudGl0eTo5MzBkOGEzOS05N2I5LTQ2NGUtYmYxMi03MjNlYmVmMjdhNGE=
Handover of cases and tasks,The customer wants to implement a representative regulation to ensure workflow activities are smoothly taken over by the holiday replacements without causing any delays or double assignment of tasks. The substitutes should have access to the tasks only when explicitly requested in advance.,https://signavio.productboard.com/detail/MTpQbUVudGl0eTpiYmUwNjgxOC0xOGMxLTRjNTItOWEwMy04ZGIyNjY0YjVmZjQ=
Handover of cases and tasks,"Probably this is not a new feature request but the customer's idea is that a person in charge for a task can enter his or her absence in Signavio Process Governance, e.g. to redirect to the deputy in case of an open approval workflow.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTpiYmUwNjgxOC0xOGMxLTRjNTItOWEwMy04ZGIyNjY0YjVmZjQ=
Handover of cases and tasks,The customer is requesting a vacation absence replacement option in the SPG user tasks as a process governance use case to enable replacement users to automatically receive tasks of users who are on vacation.,https://signavio.productboard.com/detail/MTpQbUVudGl0eTpiYmUwNjgxOC0xOGMxLTRjNTItOWEwMy04ZGIyNjY0YjVmZjQ=
Improve user management in SPG & SPM,"The customer needs a more centralized way to manage users in both Product Manager and Planning Grid, suggesting the ability to add users to user groups in PM and grant group permissions in PG.",https://signavio.productboard.com/detail/MTpQbUVudGl0eTo1MzIwYjdlZi1mY2QyLTQ1NGItOGM0NC01ZTgxNWNlYzI1NmM=
